topic,label,family,total_tweets,peak_day,peak_tweets,peak_authors,peak_originals,peak_rt_fraction,peak_likes,peak_views,peak_retweets,peak_per_100k,baseline_per_100k,share_lift,spike_score,baseline_tweets,low_baseline,window_boundary_peak,language_adjusted_share_lift
#womenagainstviolence,#womenagainstviolence,Hashtag / unclassified,3139,2026-08-17,725,370,500,0.31034482758620685,5895,159271,1825,3.318526145958026,0.7277658367627184,4.562073869147499,14.424691120381887,2395,False,True,
#ホームスイートホーム,#ホームスイートホーム,Hashtag / unclassified,2202,2026-08-19,526,156,89,0.8307984790874525,16868,1026607,4269,2.2568047274824625,0.45844519660657274,4.925775589758581,14.416760438102983,1502,False,False,
#明透5周年fa,#明透5周年fa,Hashtag / unclassified,1000,2026-08-21,302,116,9,0.9701986754966887,2763,41098,554,1.2282409190495693,0.21388184683248662,5.7480040868915925,14.416096906335829,698,False,False,
#入間くん,#入間くん,Hashtag / unclassified,1751,2026-08-29,408,240,167,0.5906862745098039,35524,1312380,3734,1.776566461351319,0.3375300803102974,5.2675024044525705,14.41559126759659,1107,False,False,
#mrsaturnworld,#mrsaturnworld,Hashtag / unclassified,2217,2026-08-17,534,149,98,0.8164794007490637,9272,180258,7123,2.4442661544021873,0.4989526112586153,4.901888211179521,14.407358440534928,1642,False,True,
#rhoc,#rhoc,Hashtag / unclassified,1685,2026-08-28,470,173,360,0.23404255319148937,21325,1465591,823,1.709245549197324,0.3376217217900858,5.065671527128225,14.407005819707216,1092,False,False,
#宮舘涼太,#宮舘涼太,Hashtag / unclassified,3295,2026-08-22,739,586,99,0.8660351826792964,94514,2148083,13602,3.202486273402797,0.7067027963311577,4.533676006488157,14.406998479405312,2317,False,False,
#ラッシュデュエル,#ラッシュデュエル,Hashtag / unclassified,1830,2026-08-24,472,417,79,0.8326271186440678,5687,1065545,2956,1.9824628480372086,0.39220163989318324,5.058086274114673,14.40360901496737,1283,False,False,
#bazaarthailand,#bazaarthailand,Hashtag / unclassified,1503,2026-08-28,450,335,25,0.9444444444444444,14034,206158,13291,1.6365116960399908,0.3199986099384055,5.117331311442942,14.394899084451346,1035,False,False,
#domiia,#domiia,Hashtag / unclassified,17561,2026-08-17,3184,1323,309,0.9029522613065326,60893,796322,33618,14.57405137755911,4.231069524460998,3.4449483523970454,14.394005067317305,13924,False,True,
#栃木sc,#栃木sc,Hashtag / unclassified,1619,2026-08-26,448,280,129,0.7120535714285714,18540,2115692,2132,1.7791660214873215,0.347806248159666,5.118844055718416,14.387034785280994,1133,False,False,
#キミガシネ,#キミガシネ,Hashtag / unclassified,1084,2026-08-28,333,228,11,0.9669669669669669,3193,42611,695,1.2110186550695932,0.21797006763920376,5.5602928224336035,14.383508748150623,705,False,False,
#최예나,#최예나,Hashtag / unclassified,1704,2026-08-23,436,318,55,0.8738532110091743,22154,771784,4449,1.76625853131228,0.34298696138591184,5.153240282736299,14.381959543386063,1119,False,False,
#めぐりあい宇宙,#めぐりあい宇宙,Hashtag / unclassified,1144,2026-08-23,335,216,113,0.6626865671641791,13948,324069,2454,1.3571023119027839,0.24490311183855543,5.546184327929935,14.376964434545187,799,False,False,
#hoshi,#hoshi,Hashtag / unclassified,2625,2026-08-31,497,359,31,0.937625754527163,25135,809002,6640,2.6090472835486866,0.5248769403114102,4.974351788269696,14.374486911633024,1742,False,True,
#fact,#fact,Hashtag / unclassified,1134,2026-08-22,313,308,29,0.9073482428115016,704,41305,80,1.3563981103857583,0.2400410447615974,5.656125377668536,14.372413654331481,787,False,False,
#sinluz,#sinluz,Hashtag / unclassified,1481,2026-08-30,387,254,154,0.6020671834625323,3106,347760,1878,1.6319865999983973,0.3071300122323008,5.3178862452680695,14.371107110585244,1005,False,False,
#김세정,#김세정,Hashtag / unclassified,1105,2026-08-28,328,130,77,0.7652439024390244,5782,140891,1566,1.19283519178026,0.21425993882832373,5.571700351304689,14.363313135466782,693,False,False,
#今野大輝,#今野大輝,Hashtag / unclassified,1070,2026-08-31,260,254,5,0.9807692307692307,16791,392485,4239,1.3648939511522302,0.22839076966478122,5.983679721404957,14.362210558553425,758,False,True,
#ケロミュ,#ケロミュ,Hashtag / unclassified,1012,2026-08-18,277,231,13,0.9530685920577617,11562,413772,2381,1.2220598299316248,0.20866983946974416,5.86271928018161,14.359269086851752,685,False,False,
#乃木坂46,#乃木坂46,Hashtag / unclassified,35857,2026-08-18,6207,2859,754,0.8785242468181086,266669,19344782,42325,27.38384608081442,8.764133257729256,3.1247328281172755,14.35569538194228,28770,False,False,
#warahacafe,#warahacafe,Hashtag / unclassified,1580,2026-08-30,417,236,91,0.7817745803357314,29638,667348,10083,1.7584971891455603,0.3386070184610839,5.197209140373048,14.350788212150448,1108,False,False,
#nebraska,#nebraska,Hashtag / unclassified,1000,2026-08-22,271,256,20,0.9261992619926199,5473,390113,1852,1.174389418257318,0.19947502321992974,5.893757030052737,14.34629906117149,654,False,False,
#sc_original,#sc_original,Hashtag / unclassified,1451,2026-08-19,374,305,8,0.9786096256684492,32585,2247351,5894,1.6046482282860097,0.30003437301215785,5.352641847738965,14.344649371903625,983,False,False,
#ibbdavası,#ibbdavası,Hashtag / unclassified,1679,2026-08-18,419,213,74,0.8233890214797136,32197,1294075,4447,1.8485309340842988,0.3567188058672561,5.186008731160265,14.343337639759733,1171,False,False,
#梅原裕一郎,#梅原裕一郎,Hashtag / unclassified,2224,2026-08-18,510,450,6,0.9882352941176471,4927,232479,4788,2.2500018529427024,0.4572458818161839,4.923953934308751,14.342510453582552,1501,False,False,
#ambitious,#ambitious,Hashtag / unclassified,2365,2026-08-26,614,292,56,0.9087947882736156,41401,1679705,11131,2.438410574091999,0.5187930797792017,4.70259619677128,14.342420133405803,1690,False,False,
#yinwar,#yinwar,Hashtag / unclassified,2474,2026-08-23,616,291,78,0.8733766233766234,15926,284160,14177,2.4954478332301933,0.5314918597347373,4.697632295612035,14.339882281501385,1734,False,False,
#大谷翔平,#大谷翔平,Hashtag / unclassified,6151,2026-08-18,1287,803,324,0.7482517482517482,91135,13081952,9376,5.677945852425997,1.4174317708798827,4.006923867786648,14.339558829823144,4653,False,False,
#グランパス,#グランパス,Hashtag / unclassified,1552,2026-08-26,420,266,62,0.8523809523809524,17632,4967568,2500,1.6679681451443642,0.32232706140127915,5.178463500630521,14.336292025756014,1050,False,False,
#あくねこ,#あくねこ,Hashtag / unclassified,1641,2026-08-27,416,329,9,0.9783653846153846,19154,713537,4380,1.7683299836374218,0.3408555760838575,5.191824852074688,14.336071146596097,1116,False,False,
#런쥔,#런쥔,Hashtag / unclassified,8626,2026-08-23,1807,683,197,0.8909795240730493,68659,1312956,32972,7.320250380920389,1.9463513894553528,3.761756053145454,14.335502367339268,6350,False,False,
#深澤辰哉,#深澤辰哉,Hashtag / unclassified,4991,2026-08-22,1078,528,284,0.7365491651205938,84861,1587323,13806,4.671556431296637,1.1266983727437623,4.147596731988318,14.332661941739671,3694,False,False,
#mrtoky,#mrtoky,Hashtag / unclassified,5453,2026-08-28,1342,794,60,0.9552906110283159,35303,553388,22198,4.880441546857039,1.2289801686040212,3.9721110331587743,14.332618380539866,3975,False,False,
#仁俊,#仁俊,Hashtag / unclassified,3584,2026-08-23,867,377,83,0.9042675893886967,35022,531502,16400,3.512261804237951,0.8104178068850321,4.3355695254032405,14.318760514852656,2644,False,False,
#金牌敖成pro辛苦了讚生日快樂2026,#金牌敖成pro辛苦了讚生日快樂2026,Hashtag / unclassified,2502,2026-08-24,633,172,48,0.9241706161137441,12853,107394,2096,2.6586842856092225,0.5713366055809505,4.65587640046968,14.317437037003025,1869,False,False,
#ガチャガチャの森,#ガチャガチャの森,Hashtag / unclassified,1042,2026-08-21,288,287,3,0.9895833333333334,5589,1090168,4675,1.171302598298927,0.20346353337646292,5.762473376883905,14.317293336731915,664,False,False,
#greengreen_playextended,#greengreen_playextended,Hashtag / unclassified,9247,2026-09-01,255,188,3,0.9882352941176471,34920,495748,10131,5.334517108005563,0.8903709351269141,5.987249841102958,14.317057453381155,189,False,True,
#ナイツラジオショー,#ナイツラジオショー,Hashtag / unclassified,1360,2026-08-26,361,299,74,0.7950138504155124,2697,149849,4684,1.4336583342788463,0.2664570374250574,5.384798480657246,14.310169582855814,868,False,False,
#秦基博,#秦基博,Hashtag / unclassified,1003,2026-08-31,247,151,9,0.9635627530364372,2667,186456,829,1.296649253594619,0.21483195088520976,6.043623803072367,14.309629383832508,713,False,True,
#엔하이픈_선우,#엔하이픈_선우,Hashtag / unclassified,3295,2026-08-29,738,488,23,0.9688346883468835,45741,628740,15526,3.2134952168560624,0.7162223655364848,4.4888125181974,14.309280417681375,2349,False,False,
#対ありアニメ,#対ありアニメ,Hashtag / unclassified,1637,2026-08-18,403,185,255,0.36724565756823824,8298,2569645,1392,1.7779426406586452,0.34087817571772805,5.219909969005704,14.307522648095725,1119,False,False,
#fc東京,#fc東京,Hashtag / unclassified,2927,2026-08-21,696,454,204,0.7068965517241379,22808,2707895,2638,2.8306479458890736,0.6226474394894166,4.548295431135317,14.30686015493319,2032,False,False,
#カターレ富山,#カターレ富山,Hashtag / unclassified,2209,2026-08-29,520,242,240,0.5384615384615384,15627,1380872,1430,2.264251372310505,0.46437065249555826,4.879043518826353,14.304387732858054,1523,False,False,
#xf1,#xf1,Hashtag / unclassified,1108,2026-08-21,326,320,5,0.9846625766871165,3322,58482,3532,1.3258494689078133,0.23962120948854515,5.538050850188867,14.297602007010202,782,False,False,
#攻殻機動隊,#攻殻機動隊,Hashtag / unclassified,6015,2026-08-18,1220,657,584,0.521311475409836,56445,3770685,8335,5.382357373706072,1.335182345103487,4.032369714226847,14.297495527945863,4383,False,False,
#superlike,#superlike,Hashtag / unclassified,1129,2026-08-29,311,305,37,0.8810289389067524,21700,274167,2744,1.3541964938241673,0.24148493550655423,5.613260490223371,14.293410373442809,792,False,False,
#ぴよりん,#ぴよりん,Hashtag / unclassified,1588,2026-08-17,388,387,6,0.9845360824742269,11425,941485,3875,1.7759836477678814,0.33759826498679757,5.2650515489203205,14.291405741881007,1111,False,True,
#ardija,#ardija,Hashtag / unclassified,2890,2026-08-29,660,275,392,0.406060606060606,20028,1643578,1845,2.873857511009487,0.6256655147215269,4.595640760503219,14.287985964558592,2052,False,False,
#방찬,#방찬,Hashtag / unclassified,8065,2026-08-24,1685,1163,193,0.885459940652819,65533,1307242,9920,7.07722436216673,1.8671610416738607,3.7911805838004478,14.28548797675373,6108,False,False,
#大神ミオ,#大神ミオ,Hashtag / unclassified,3965,2026-08-19,917,679,51,0.9443838604143948,29056,1157771,5870,3.9343915115996544,0.9226896333832687,4.265665803478486,14.277296454020325,3023,False,False,
#kimjiwon,#kimjiwon,Hashtag / unclassified,1370,2026-08-27,332,116,143,0.5692771084337349,16839,342018,3633,1.4112633523260192,0.2571688127801147,5.492695135001689,14.273592755922607,842,False,False,
#保守党,#保守党,Hashtag / unclassified,1717,2026-08-19,442,442,5,0.9886877828054299,12262,1299388,3725,1.8964024516107385,0.37450882572321226,5.067368665530824,14.26648974548828,1227,False,False,
#먼작귀,#먼작귀,Hashtag / unclassified,1604,2026-08-28,462,447,7,0.9848484848484849,13474,1462311,9550,1.6801520079343908,0.3357666573846458,5.007037565791272,14.26381546645862,1086,False,False,
#onepiece,#onepiece,Hashtag / unclassified,43612,2026-08-23,7502,5071,1753,0.7663289789389496,659394,38512232,97639,30.390989683267712,10.036429904933241,3.0282232093971597,14.263254701587712,32744,False,False,
#creative使ってみて,#creative使ってみて,Hashtag / unclassified,1091,2026-08-21,321,317,1,0.9968847352024922,3283,55203,3522,1.3055143543540124,0.2359441576805368,5.5381719277877925,14.259734417553739,770,False,False,
#ホロ甲2026fa,#ホロ甲2026fa,Hashtag / unclassified,1085,2026-08-26,320,214,7,0.978125,12657,182062,1705,1.2708328724909441,0.22961965897919695,5.539457125350701,14.253985531003925,748,False,False,
#cr,#cr,Hashtag / unclassified,1311,2026-08-26,351,185,31,0.9116809116809117,2600,269919,216,1.393944807013504,0.2587825835821698,5.391023420915332,14.25190256596444,843,False,False,
#令和のダラさん,#令和のダラさん,Hashtag / unclassified,3334,2026-08-20,774,456,271,0.6498708010335917,25628,955255,5067,3.2757910030103843,0.7424187678380622,4.414264337878581,14.251583717952858,2430,False,False,
#amptak93時間リレー生放送,#amptak93時間リレー生放送,Hashtag / unclassified,3217,2026-08-19,769,352,109,0.8582574772431729,69246,1292258,8317,3.29939702553995,0.7471863124453331,4.417730750337981,14.245245297175442,2448,False,False,
#蒼井優,#蒼井優,Hashtag / unclassified,1487,2026-08-21,391,352,34,0.9130434782608696,20944,8481091,3540,1.5902059581072239,0.30458245809669293,5.224985368660239,14.244009200415185,994,False,False,
#推し旅,#推し旅,Hashtag / unclassified,1953,2026-08-19,473,455,18,0.9619450317124736,12962,714385,4257,2.0294080534205414,0.4089990435771022,4.9652816956159915,14.24394467996693,1340,False,False,
#jihoon,#jihoon,Hashtag / unclassified,6399,2026-08-20,1344,1185,43,0.9680059523809523,54770,1284113,15155,5.688195230033536,1.4451196592074214,3.9371893290408755,14.243799684347842,4730,False,False,
#蝗活,#蝗活,Hashtag / unclassified,1449,2026-08-29,380,209,236,0.3789473684210526,22654,950438,729,1.6546452336115227,0.31466218869035856,5.26285030598648,14.238022365996187,1032,False,False,
#imrankhan,#imrankhan,Hashtag / unclassified,4872,2026-08-20,1087,549,871,0.19871205151793925,20806,1235637,5022,4.600497183814325,1.1224882934308806,4.099808330288495,14.232807079891169,3674,False,False,
#amorvalente,#amorvalente,Hashtag / unclassified,3362,2026-08-20,770,177,471,0.3883116883116883,5838,263167,1438,3.258861850540046,0.7393635465712388,4.409609136245348,14.230379317155526,2420,False,False,
#小倉唯,#小倉唯,Hashtag / unclassified,2186,2026-08-21,548,529,18,0.9671532846715328,4047,300532,4530,2.2287285550965694,0.4669855796170625,4.775373036653745,14.228631601591456,1524,False,False,
#てんびん,#てんびん,Hashtag / unclassified,2686,2026-08-24,632,376,250,0.6044303797468354,9396,558705,3234,2.654484152456601,0.5762276626645756,4.609080421330213,14.219926203180028,1885,False,False,
#デレマス応援広告,#デレマス応援広告,Hashtag / unclassified,1503,2026-08-24,399,227,65,0.837092731829574,3040,343284,1778,1.6758531278958606,0.32372684072243263,5.1807915109484295,14.218779058545682,1059,False,False,
#masterchefmx,#masterchefmx,Hashtag / unclassified,4661,2026-08-31,910,249,714,0.2153846153846154,23941,754638,2608,4.777128829032806,1.1259845728724107,4.244386709929624,14.21211155918155,3737,False,True,
#papyrus,#papyrus,Hashtag / unclassified,1654,2026-08-24,423,416,2,0.9952718676122931,46,615,2,1.7766563235587696,0.34909919934373757,5.093044828086347,14.207970926658849,1142,False,False,
#メイドインアビス,#メイドインアビス,Hashtag / unclassified,3445,2026-08-29,766,689,38,0.9503916449086162,42047,1942482,7804,3.335416444595859,0.7576894756739738,4.404076034401518,14.20721232931963,2485,False,False,
#今日のtxt,#今日のtxt,Hashtag / unclassified,1888,2026-08-19,485,485,1,0.9979381443298969,35212,488384,7769,2.0808940928307877,0.42395497875268284,4.911582128976081,14.20469691465679,1389,False,False,
#玉森裕太,#玉森裕太,Hashtag / unclassified,4016,2026-08-23,950,402,162,0.8294736842105264,65930,1655678,16676,3.848499093455656,0.9161644571782757,4.202171822796652,14.202838441523943,2989,False,False,
#wannaone,#wannaone,Hashtag / unclassified,2262,2026-08-17,515,343,53,0.8970873786407767,6395,231383,2402,2.3572978829908737,0.48801333354527177,4.833581116386743,14.197978148839958,1606,False,True,
#gawincaskey,#gawincaskey,Hashtag / unclassified,17396,2026-08-27,3289,966,682,0.7926421404682275,160946,1641620,74326,13.980858933133366,4.15043586326482,3.3689158828674257,14.191125571569696,13589,False,False,
#ej,#ej,Hashtag / unclassified,5927,2026-08-24,1262,903,27,0.9786053882725833,36774,995754,10700,5.3005680386079606,1.337398421303723,3.964459553922148,14.19054105188732,4375,False,False,
#anan表紙,#anan表紙,Hashtag / unclassified,1413,2026-08-25,339,335,4,0.9882005899705015,41062,879640,8102,1.5841894342882896,0.29344160055903323,5.403821457110383,14.187537104707424,967,False,False,
#ちいかわパーク,#ちいかわパーク,Hashtag / unclassified,2347,2026-08-19,555,543,48,0.9135135135135135,93658,5691818,9015,2.3812293227238914,0.503007778966466,4.736808628312556,14.183269231931337,1648,False,False,
#まどマギ,#まどマギ,Hashtag / unclassified,11954,2026-08-28,2558,2021,1127,0.5594214229867084,96461,7219176,13536,9.302659818822882,2.6586164703964728,3.499540821203402,14.181500721432917,8599,False,False,
#西川史礁,#西川史礁,Hashtag / unclassified,1125,2026-08-21,308,245,19,0.9383116883116883,19354,678947,2397,1.2526430565141302,0.2258322652085138,5.552022831984448,14.178630382619005,737,False,False,
#sismoscolombiasgc,#sismoscolombiasgc,Hashtag / unclassified,1327,2026-08-26,363,318,15,0.9586776859504132,13549,3232619,2451,1.4416010397319148,0.27259660049936746,5.292708300993321,14.17679413211704,888,False,False,
#松島聡,#松島聡,Hashtag / unclassified,1138,2026-08-23,313,198,27,0.9137380191693291,32410,703162,5507,1.2679791750017055,0.22988402237661648,5.520864540585163,14.171645445953134,750,False,False,
#前田公輝,#前田公輝,Hashtag / unclassified,1535,2026-08-21,407,376,17,0.9582309582309583,7621,567149,4229,1.6552783246793863,0.3232741381207355,5.124216554099429,14.170549144051956,1055,False,False,
#トゥワイス,#トゥワイス,Hashtag / unclassified,1092,2026-08-27,297,149,23,0.9225589225589226,11675,209324,2540,1.2624855892796014,0.22540449386190575,5.606608421840979,14.169402507833784,738,False,False,
#최요원,#최요원,Hashtag / unclassified,1072,2026-08-29,299,268,10,0.9665551839464883,2667,62066,1322,1.3019445390785402,0.23294758930177709,5.594686471739438,14.168522404307994,764,False,False,
#忘却前夜,#忘却前夜,Hashtag / unclassified,2039,2026-08-19,511,455,14,0.9726027397260274,4642,206970,9336,2.1924471782196546,0.4544772954375412,4.827206280338023,14.16841101407752,1489,False,False,
#지수,#지수,Hashtag / unclassified,2593,2026-09-04,200,194,8,0.96,39988,2439281,20350,16.85531983390768,2.6510100751275307,6.369124915085959,14.165632110314936,658,False,False,
#즈언,#즈언,Hashtag / unclassified,1605,2026-08-17,386,323,9,0.9766839378238342,7015,127028,2310,1.7668290928824801,0.34033308441513344,5.195875172695444,14.165360875410288,1120,False,True,
